comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.311552047729492,32.58,16.29,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.996031761169434,33.61,16.8,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.813055992126465,32.78,16.39,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.656064033508301,32.65,16.33,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.885119915008545,32.17,16.09,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.119104385375977,33.2,16.6,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.215807914733887,32.88,16.44,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.007200241088867,33.57,16.78,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9368960857391357,31.75,15.88,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.6602559089660645,32.64,16.32,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9430720806121826,31.7,15.85,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.264351844787598,32.73,16.36,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.263168334960938,32.73,16.37,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.258048057556152,32.75,16.37,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9573440551757812,31.59,15.79,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.642335891723633,32.71,16.36,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9399681091308594,31.73,15.86,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.255776405334473,32.76,16.38,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.26153564453125,32.74,16.37,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.242239952087402,32.8,16.4,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9435839653015137,31.7,15.85,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.614175796508789,32.83,16.42,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.873311996459961,32.27,16.14,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.28048038482666,32.68,16.34,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.225824356079102,32.85,16.43,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.352800369262695,32.45,16.22,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9765119552612305,31.43,15.72,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.67577600479126,32.57,16.28,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8196160793304443,32.73,16.36,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.859807968139648,34.07,17.04,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.33795166015625,32.5,16.25,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.25158405303955,32.77,16.38,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9913599491119385,31.32,15.66,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.62937593460083,32.77,16.38,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9697279930114746,31.49,15.74,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.227616310119629,32.85,16.42,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.244928359985352,32.79,16.4,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.531264305114746,31.9,15.95,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9276158809661865,31.83,15.91,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.868864059448242,31.77,15.89,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9011199474334717,32.04,16.02,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.399999618530273,32.3,16.15,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.944095611572266,33.78,16.89,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.264032363891602,32.73,16.36,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,4.076064109802246,30.67,15.33,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.616640090942383,32.82,16.41,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.986783981323242,31.35,15.68,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.240768432617188,32.8,16.4,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.981632232666016,33.66,16.83,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.215904235839844,32.88,16.44,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9177920818328857,31.91,15.95,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.432223796844482,33.64,16.82,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.864351987838745,32.35,16.17,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.295455932617188,32.63,16.31,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.866687774658203,34.05,17.02,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.901920318603516,33.93,16.96,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.972831964492798,31.46,15.73,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.658783912658691,32.64,16.32,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.902911901473999,32.03,16.01,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.210304260253906,32.9,16.45,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.242112159729004,32.8,16.4,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.221023559570312,32.87,16.43,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.7883200645446777,33.0,16.5,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.634943962097168,32.74,16.37,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.6814401149749756,33.95,16.98,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.276224136352539,32.69,16.35,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.263487815856934,32.73,16.37,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.917216300964355,33.87,16.94,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8112640380859375,32.8,16.4,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.691359996795654,32.5,16.25,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8738880157470703,32.27,16.13,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.28547191619873,32.66,16.33,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.230912208557129,32.84,16.42,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.400959968566895,32.3,16.15,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.845952033996582,32.5,16.25,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.626751899719238,32.78,16.39,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9698240756988525,31.49,15.74,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.251008033752441,32.77,16.39,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.151616096496582,33.09,16.55,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.225631713867188,32.85,16.43,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9034879207611084,32.02,16.01,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.648928165435791,32.68,16.34,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9280641078948975,31.82,15.91,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.484671592712402,32.04,16.02,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.805855751037598,34.26,17.13,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.262304306030273,32.74,16.37,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8672640323638916,32.32,16.16,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.459551811218262,33.51,16.76,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.93286395072937,31.78,15.89,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.375967979431152,32.38,16.19,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.864447593688965,34.06,17.03,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.04911994934082,33.43,16.71,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.7811520099639893,33.06,16.53,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.676383972167969,32.57,16.28,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.971263885498047,31.48,15.74,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.224032402038574,32.86,16.43,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.186431884765625,32.98,16.49,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.986144065856934,33.64,16.82,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.920736074447632,31.88,15.94,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.675839900970459,32.57,16.28,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.941983938217163,31.71,15.85,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.277759552001953,32.69,16.34,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.258527755737305,32.75,16.37,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.220800399780273,32.87,16.43,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8441600799560547,32.52,16.26,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.714848041534424,32.41,16.2,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.843679904937744,32.52,16.26,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.319135665893555,32.55,16.28,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.54150390625,31.87,15.93,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.6810884475708,34.7,17.35,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8496639728546143,32.47,16.24,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.865600109100342,31.78,15.89,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.812544107437134,32.79,16.39,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.288479804992676,32.65,16.33,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.057663917541504,33.4,16.7,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.194623947143555,32.95,16.48,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.886847972869873,32.16,16.08,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.639967918395996,32.72,16.36,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9105920791625977,31.96,15.98,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.210847854614258,32.9,16.45,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.801471710205078,34.27,17.14,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.916543960571289,33.88,16.94,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9300479888916016,31.81,15.9,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.440127849578857,33.6,16.8,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8149759769439697,32.77,16.38,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.830047607421875,34.17,17.09,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.426752090454102,32.22,16.11,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.251551628112793,32.77,16.38,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.870431900024414,32.3,16.15,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.782303810119629,32.12,16.06,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.805567979812622,32.85,16.42,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.225631713867188,32.85,16.43,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.363424301147461,32.42,16.21,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.167455673217773,33.04,16.52,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9133119583129883,31.94,15.97,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.193312168121338,34.75,17.38,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9372799396514893,31.75,15.87,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.218815803527832,32.87,16.44,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.232064247131348,32.83,16.42,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.320320129394531,32.55,16.28,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.980191946029663,31.41,15.7,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.693120002746582,32.5,16.25,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.993664026260376,31.3,15.65,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.203328132629395,32.92,16.46,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.12179183959961,33.19,16.59,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.967231750488281,33.7,16.85,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8827199935913086,32.19,16.1,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.616064071655273,32.83,16.41,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8917438983917236,32.12,16.06,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.402751922607422,32.29,16.15,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.216447830200195,32.88,16.44,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.999839782714844,33.59,16.8,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9081919193267822,31.98,15.99,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.66428804397583,32.62,16.31,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.816800117492676,32.75,16.37,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.070879936218262,33.36,16.68,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.46668815612793,32.1,16.05,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.24630355834961,32.79,16.39,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.893120050430298,32.11,16.05,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.4088640213012695,33.74,16.87,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.87007999420166,32.3,16.15,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.24783992767334,32.78,16.39,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.951583862304688,33.76,16.88,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.950271606445312,33.76,16.88,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8848319053649902,32.18,16.09,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.88156795501709,31.72,15.86,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.916032075881958,31.92,15.96,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.233599662780762,32.83,16.41,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.91478443145752,33.88,16.94,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.222368240356445,32.86,16.43,1
CommType.all_gather,CommGroup.dp_group,2,524288000,forward.allgather_fn,None,None,,14.749152183532715,33.11,16.55,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9760959148406982,31.44,15.72,1
CommType.all_gather,CommGroup.dp_group,2,855638016,backward.allgather_fn,None,None,,24.061824798583984,33.12,16.56,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.067647933959961,33.37,16.68,1
CommType.reduce_scatter,CommGroup.dp_group,2,885014528,backward.reduce_scatter_fn,None,None,,24.41587257385254,33.76,16.88,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.9484798908233643,31.66,15.83,1
CommType.all_gather,CommGroup.dp_group,2,268435456,backward.allgather_fn,None,None,,7.594719886779785,32.92,16.46,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.8994240760803223,32.06,16.03,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.186304092407227,32.98,16.49,1
CommType.reduce_scatter,CommGroup.dp_group,2,989872128,backward.reduce_scatter_fn,None,None,,27.609983444213867,33.39,16.69,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.334879875183105,32.51,16.25,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,9.805376052856445,34.26,17.13,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.964224100112915,31.53,15.77,1
CommType.reduce_scatter,CommGroup.dp_group,2,989872128,backward.reduce_scatter_fn,None,None,,27.528575897216797,33.49,16.74,1
CommType.all_gather,CommGroup.dp_group,2,268435456,backward.allgather_fn,None,None,,7.688159942626953,32.52,16.26,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.8877439498901367,32.15,16.08,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.197248458862305,32.94,16.47,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.23094367980957,32.84,16.42,1
CommType.reduce_scatter,CommGroup.dp_group,2,897613824,backward.reduce_scatter_fn,None,None,,25.081920623779297,33.33,16.66,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.255040168762207,32.76,16.38,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.8155839443206787,32.76,16.38,1
CommType.reduce_scatter,CommGroup.dp_group,2,721420288,backward.reduce_scatter_fn,None,None,,19.948223114013672,33.68,16.84,1
CommType.all_gather,CommGroup.dp_group,2,268435456,backward.allgather_fn,None,None,,7.802720069885254,32.04,16.02,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.967008113861084,31.51,15.75,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.232128143310547,32.83,16.42,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.205504417419434,32.92,16.46,1
CommType.reduce_scatter,CommGroup.dp_group,2,897613824,backward.reduce_scatter_fn,None,None,,24.26688003540039,34.45,17.22,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.217056274414062,32.88,16.44,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.715712070465088,33.64,16.82,1
CommType.reduce_scatter,CommGroup.dp_group,2,721420288,backward.reduce_scatter_fn,None,None,,19.615392684936523,34.25,17.13,1
CommType.all_gather,CommGroup.dp_group,2,268435456,backward.allgather_fn,None,None,,7.662303924560547,32.63,16.31,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.9376320838928223,31.74,15.87,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.164128303527832,33.05,16.53,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.249567985534668,32.78,16.39,1
CommType.reduce_scatter,CommGroup.dp_group,2,897613824,backward.reduce_scatter_fn,None,None,,25.153696060180664,33.23,16.62,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.272480010986328,32.7,16.35,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.923583984375,31.86,15.93,1
CommType.reduce_scatter,CommGroup.dp_group,2,721420288,backward.reduce_scatter_fn,None,None,,19.96588706970215,33.65,16.83,1
CommType.all_gather,CommGroup.dp_group,2,268435456,backward.allgather_fn,None,None,,7.2590718269348145,34.44,17.22,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.993216037750244,31.3,15.65,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,9.647199630737305,34.82,17.41,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.12883186340332,33.17,16.58,1
CommType.reduce_scatter,CommGroup.dp_group,2,897613824,backward.reduce_scatter_fn,None,None,,25.08233642578125,33.33,16.66,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.086943626403809,33.3,16.65,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.886431932449341,32.16,16.08,1
CommType.reduce_scatter,CommGroup.dp_group,2,721420288,backward.reduce_scatter_fn,None,None,,19.949087142944336,33.68,16.84,1
CommType.all_gather,CommGroup.dp_group,2,268435456,backward.allgather_fn,None,None,,7.681632041931152,32.55,16.27,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.9190399646759033,31.9,15.95,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.228639602661133,32.84,16.42,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.168479919433594,33.04,16.52,1
CommType.reduce_scatter,CommGroup.dp_group,2,897613824,backward.reduce_scatter_fn,None,None,,24.784992218017578,33.73,16.86,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.559136390686035,31.81,15.91,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.964384078979492,31.53,15.77,1
CommType.reduce_scatter,CommGroup.dp_group,2,721420288,backward.reduce_scatter_fn,None,None,,20.08995246887207,33.44,16.72,1
CommType.all_gather,CommGroup.dp_group,2,268435456,backward.allgather_fn,None,None,,7.6075520515441895,32.86,16.43,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,4.019455909729004,31.1,15.55,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.650015830993652,31.54,15.77,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.266143798828125,32.72,16.36,1
CommType.reduce_scatter,CommGroup.dp_group,2,897613824,backward.reduce_scatter_fn,None,None,,24.982816696166992,33.46,16.73,1
CommType.all_gather,CommGroup.dp_group,2,360710144,backward.allgather_fn,None,None,,10.243743896484375,32.79,16.4,1
CommType.all_gather,CommGroup.dp_group,2,134217728,backward.allgather_fn,None,None,,3.942944049835205,31.7,15.85,1
CommType.reduce_scatter,CommGroup.dp_group,2,721420288,backward.reduce_scatter_fn,None,None,,20.043935775756836,33.52,16.76,1
CommType.all_gather,CommGroup.dp_group,2,268435456,backward.allgather_fn,None,None,,7.585055828094482,32.96,16.48,1
